tufado, tufada		tufado, tufada	o tufado, a tufada	Que apresenta volume excessivo ou é estufado.	adj m/f	puffy, swollen	That appears voluminous or swollen.	adj	hinchado, hinchada			adj m/f		u tuˈfadu | ɐ tuˈfadɐ	u tuˈfadu | a tuˈfadɐ		ˈpʰəfi | ˈswoʊlən	ˈpʰʌfi | ˈswəʊlən																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
touradas		touradas	as touradas	Espetáculos tradicionais em que toureiros enfrentam touros em arena pública.	sfp	bullfights	Traditional spectacle where matadors confront bulls.	np	las corridas de toros			sfp		ɐʃ toˈɾadɐʃ	aʃ toˈɾadas		ˈbʊlˌfaɪts	ˈbʊlfaɪts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
rebentar		rebentar	rebentar	Estourar, explodir ou acontecer com intensidade repentina.	v	to burst	To explode or break suddenly and violently.	v	estallar			v		ʁɨbɐ̃j̃ˈtaɾ	ʁebẽˈtaʁ		tə ˈbɜ˞st	tə ˈbɜːst																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
perante		perante	perante	Preposição que indica posição ou condição diante de algo ou alguém.	prep	before	Indicates being in the presence of someone or something.	prep	ante			prep		pɨˈɾɐ̃tɨ	peˈɾɐ̃tʃi		bɪˈfɔr	bɪˈfɔː																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U3-Maria-Da-Fonte Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
cochicho		cochicho	o cochicho	Fala em voz muito baixa, geralmente para manter segredo ou evitar ser ouvido.	sm	whisper	Speaking in a very low voice to keep secrecy.	n	el susurro			sm		u kuˈʃiʃu	u koˈʃiʃu		ˈwɪspə˞	ˈwɪspə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
beliscar, beliscou		beliscar, beliscou	beliscar, beliscou	Apertar levemente com os dedos a pele de alguém; também usado no sentido figurado de provar comida ou provocar.	v	to pinch, pinched	To lightly squeeze someone's skin or to nibble food.	v	beliscar, beliscó			v		bɨliˈʃkaɾ | bɨliˈʃko	belisˈkaʁ | belisˈko		tə ˈpʰɪntʃ | ˈpʰɪntʃt	tə ˈpʰɪntʃ | ˈpʰɪntʃt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
franzinho, franzinha		franzinho, franzinha	o franzinho, a franzinha	Criança ou pessoa de aspecto franzino, frágil ou magro.	s m/f	weakling, skinny person	A child or person with a frail or thin appearance.	n	el enclenque, la enclenque			s m/f		u fɾɐ̃ˈziɲu | ɐ fɾɐ̃ˈziɲɐ	u fɾɐ̃ˈziɲu | a fɾɐ̃ˈziɲɐ		ˈwiklɪŋ | ˈskɪni ˈpʰɜ˞sn̩	ˈwiːklɪŋ | ˈskɪni ˈpʰɜːsᵊn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
nabiças		nabiças	as nabiças	Folhas jovens da planta do nabo, usadas como hortaliça em sopas ou guisados.	sfp	turnip greens	Young leaves of the turnip plant used as greens.	np	las hojas de nabo			sfp		ɐʒ nɐˈbisɐʃ	aʒ naˈbisas		ˈtʰɜ˞nəp ˈɡɹinz	ˈtʰɜːnɪp ˈɡriːnz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
gola		gola	a gola	Parte da roupa que envolve o pescoço.	sf	collar	The part of a garment that encircles the neck.	n	el cuello			sm		ɐ ˈɡɔlɐ	a ˈɡɔlɐ		ˈkʰɑlə˞	ˈkʰɒlə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
ravinado, ravinada		ravinado, ravinada	o ravinado, a ravinada	Que apresenta aparência com reentrâncias ou recortes profundos, como em design de roupas.	adj m/f	ravined, indented	Marked by deep grooves or cuts.	adj	ravinado, ravinada			adj m/f		u ʁɐviˈnadu | ɐ ʁɐviˈnadɐ	u ʁaviˈnadu | a ʁaviˈnadɐ		ɹəˈvind | ɪnˈdɛntəd	rəˈviːnd | ɪnˈdentɪd																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
decotados, decotadas		decotados, decotadas	decotados, decotadas	Que possuem decote ou parte aberta na região do peito, especialmente em roupas femininas.	adj m, adj f	low-cut, revealing	Having a neckline cut low at the chest.	adj	descotados, descotadas			adj m, adj f		dɨkuˈtaduʃ | dɨkuˈtadɐʃ	dekoˈtadus | dekoˈtadas		ˈloʊˈkʰət | ɹɪˈvilɪŋ	ˌləʊˈkʰʌt | rɪˈviːlɪŋ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
fôlego		fôlego	o fôlego	Capacidade de respirar ou resistência física; também pode significar pausa ou alívio.	sm	breath, stamina	Ability to breathe or endure physically.	n	el aliento			sm		u ˈfolɨɡu	u ˈfoleɡu		ˈbɹɛθ | ˈstæmənə	ˈbreθ | ˈstæmɪnə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
estonteante		estonteante	o/a estonteante	Que causa tontura ou desorientação; muito impressionante ou deslumbrante.	adj m/f	dizzying, stunning	Causing dizziness or amazement.	adj	estonteante			adj m/f		ˈɔɐ ʃtõtiˈɐ̃tɨ	ˈɔɐ istõtʃiˈɐ̃tʃi		ˈdɪziɪŋ | ˈstənɪŋ	ˈdɪziɪŋ | ˈstʌnɪŋ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
chita		chita	a chita	Tecido de algodão estampado, geralmente usado em roupas simples ou decoração popular.	sf	chintz	Printed cotton fabric, often colorful.	n	la chita			sf		ɐ ˈʃitɐ	a ˈʃitɐ		ˈtʃɪnts	ˈtʃɪnts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
enjoo		enjoo	o enjoo	Sensação de náusea ou mal-estar, geralmente no estômago.	sm	nausea	Sensation of sickness or queasiness.	n	el mareo			sm		u ẽˈʒɔu	u ẽˈʒɔu		ˈnɔziə	ˈnɔːziə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
aventar		aventar	aventar	Propor, sugerir ou considerar algo como possibilidade.	v	to suggest, to propose	To bring up or put forward an idea.	v	plantear			v		ɐvẽˈtaɾ	avẽˈtaʁ		tə səˈdʒɛst | tə pɹəˈpʰoʊz	tə səˈdʒest | tə prəˈpʰəʊz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
fora de vulgar		fora de vulgar	fora de vulgar	Expressão que indica algo incomum, raro ou extraordinário.	exp	out of the ordinary	Refers to something uncommon or extraordinary.	exp	fuera de lo común			exp		ˈfɔɾɐ dɨ vuɫˈɡaɾ	ˈfɔɾɐ dʒi vuwˈɡaʁ		ˈaʊt əv ði ˈɔrdəˌnɛri	ˈaʊt əv ðɪ ˈɔːdɪnəri																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
estalagens		estalagens	as estalagens	Estabelecimentos antigos onde viajantes se hospedavam; precursoras das pousadas ou hotéis.	sfp	inns	Old establishments where travelers stayed.	np	las posadas			sfp		ɐʃ ʃtɐˈlaʒẽʃ	az istaˈlaʒẽs		ˈɪnz	ˈɪnz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
fidalgo		fidalgo	o fidalgo	Título da nobreza portuguesa; homem de linhagem nobre.	sm	nobleman	Man of noble lineage.	n	el hidalgo			sm		u fiˈdaɫɡu	u fiˈdawɡu		ˈnoʊblmən	ˈnəʊbᵊlmən																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
fivela		fivela	a fivela	Peça de metal usada para prender ou ajustar cintos, sapatos ou outros acessórios.	sf	buckle	Metal piece used to fasten belts or shoes.	n	la hebilla			sf		ɐ fiˈvɛlɐ	a fiˈvɛlɐ		ˈbəkəl	ˈbʌkᵊl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
de poucas falas		de poucas falas	de poucas falas	Expressão que descreve uma pessoa reservada, que fala pouco.	exp	of few words	Describes a reserved or quiet person.	exp	de pocas palabras			exp		dɨ ˈpokɐʃ ˈfalɐʃ	dʒi ˈpokas ˈfalas		əv ˈfju ˈwɜ˞dz	əv ˈfjuː ˈwɜːdz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
aboveda celeste		aboveda celeste	a abóbada celeste	Expressão poética para designar o céu, especialmente como uma cúpula ou arco sobre a Terra.	exp	celestial dome	Poetic expression for the sky as a dome.	exp	la bóveda celeste			exp		ɐ ɐˈbɔbɐdɐ sɨˈleʃtɨ	a aˈbɔbadɐ seˈlestʃi		səˈlɛstʃəl ˈdoʊm	sɪˈlestiᵊl ˈdəʊm																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
a seu canto (entendidido cada um a seu canto)		a seu canto	a seu canto	Expressão usada para indicar que alguém está isolado ou recolhido em seu próprio espaço.	exp	in one's own corner	Referring to being secluded in one's own space.	exp	en su rincón			exp	(entendidido cada um a seu canto)	ɐ ˈsew ˈkɐ̃tu	a ˈsew ˈkɐ̃tu		ˈɪn ˈwənz ˈoʊn ˈkʰɔrnə˞	ɪn ˈwʌnz ˈəʊn ˈkʰɔːnə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
torneado, torneada		torneado, torneada	o torneado, a torneada	Que tem formas curvas e bem definidas; frequentemente usado para descrever corpos ou objetos elegantemente moldados.	adj m/f	curvaceous, well-shaped	Having smooth, defined curves.	adj	torneado, torneada			adj m/f	(de corpo torneado)	u tuɾniˈadu | ɐ tuɾniˈadɐ	u toʁniˈadu | a toʁniˈadɐ		kə˞ˈveɪʃəs | ˈwɛlˈʃeɪpt	kɜːˈveɪʃəs | ˈwelˈʃeɪpt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U1-Maria-Da-Fonte
papudo, papuda		papudo, papuda	papudo, papuda	Que tem inchaço ou volume ao redor dos olhos ou da face; inchado.	adj m, adj f	puffy, swollen	Having swollen features, usually around the face.	adj	hinchado, hinchada			adj m, adj f	olhos papudos	pɐˈpudu | pɐˈpudɐ	paˈpudu | paˈpudɐ		ˈpʰəfi | ˈswoʊlən	ˈpʰʌfi | ˈswəʊlən																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U2-Maria-Da-Fonte
malga de barro		malga de barro	a malga de barro	Pequena tigela feita de barro, usada para comer ou beber.	exp	clay bowl	Small bowl made of clay.	exp	la escudilla de barro			exp		ɐ ˈmaɫɡɐ dɨ ˈbaʁu	a ˈmawɡɐ dʒi ˈbaʁu		ˈkleɪ ˈboʊl	ˈkleɪ ˈbəʊl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U2-Maria-Da-Fonte
toucinho		toucinho	o toucinho	Gordura do porco, geralmente usada na culinária.	sm	bacon, pork fat	Pig fat used in cooking.	n	el tocino			sm		u toˈsiɲu	u toˈsiɲu		ˈbeɪkən | ˈpʰɔrk ˈfæt	ˈbeɪkᵊn | ˈpʰɔːk ˈfæt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U2-Maria-Da-Fonte
escada, escadas		escada, escadas	a escada, as escadas	Conjunto de degraus que permitem subir ou descer de um nível a outro.	sf/sfp	stair, stairs	A structure consisting of steps.	n/np	la escalera, las escaleras			sf/sfp		ɐ ˈʃkadɐ | ɐʃ ˈʃkadɐʃ	a isˈkadɐ | az isˈkadas		ˈstɛr | ˈstɛrz	ˈsteə | ˈsteəz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U2-Maria-Da-Fonte
piscar de olhos		piscar de olhos	o piscar de olhos	Ato de fechar e abrir os olhos rapidamente; também usado para indicar algo que acontece muito rápido.	exp	blink of an eye	Quick closure and reopening of the eyes.	exp	el parpadeo			exp	(num piscar de olhos)	u piˈʃkaɾ dɨ ˈɔʎuʃ	u pisˈkaʁ dʒi ˈɔʎus		ˈblɪŋk əv ən ˈaɪ	ˈblɪŋk əv ən ˈaɪ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U2-Maria-Da-Fonte
traido, traida		traido, traida	traido, traida	Aquele que sofreu traição; enganado.	adj m, adj f	betrayed	Someone who was deceived or cheated.	adj	traicionado, traicionada			adj m, adj f		ˈtɾajdu | ˈtɾajdɐ	ˈtɾajdu | ˈtɾajdɐ		bɪˈtɹeɪd	bɪˈtreɪd																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
avistar, avistou		avistar, avistou	avistar, avistou	Ver ou perceber ao longe; enxergar algo que se aproxima.	v	to spot, spotted	To see something from a distance.	v	divisar, divisó			v		ɐviˈʃtaɾ | ɐviˈʃto	avisˈtaʁ | avisˈto		tə ˈspɑt | ˈspɑtəd	tə ˈspɒt | ˈspɒtɪd																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
cano (de pistola)		cano	o cano	Tubo cilíndrico e oco; na pistola, é a parte por onde sai a bala.	sm	barrel, pipe	A cylindrical hollow tube; the gun part where bullets exit.	n	el cañón			sm		u ˈkɐnu	u ˈkɐnu		ˈbɛrəl | ˈpʰaɪp	ˈbærᵊl | ˈpʰaɪp																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
a bom som		a bom som	a bom som	Expressão que significa em voz alta e clara.	exp	loud and clear	To speak loudly and understandably.	exp	a viva voz			exp	(alto e a bom som)	ɐ ˈbõ ˈsõ	a ˈbõ ˈsõ		ˈlaʊd ənd ˈklɪr	ˈlaʊd ənd ˈklɪə																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
carreiro		carreiro	o carreiro	Caminho estreito entre campos ou matas; trilha.	sm	pathway, narrow trail	A narrow road or trail between fields or woods.	n	el sendero			sm		u kɐˈʁɐjɾu	u kaˈʁejɾu		ˈpʰæθˌweɪ | ˈnɛroʊ ˈtɹeɪl	ˈpʰɑːθweɪ | ˈnærəʊ ˈtreɪl																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
esmagado, esmagada		esmagado, esmagada	esmagado, esmagada	Aplastar ou reduzir a uma condição de deformação ou destruição.	adj m, adj f	crushed, flattened	Reduced to a deformed condition by pressure.	adj	aplaztado, aplaztada			adj m, adj f	(a face esmagada de encontro ao suto)	ʒmɐˈɡadu | ʒmɐˈɡadɐ	iʒmaˈɡadu | iʒmaˈɡadɐ		ˈkɹəʃt | ˈflætn̩d	ˈkrʌʃt | ˈflætᵊnd																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
veementes apelos		veementes apelos	os veementes apelos	Pedidos intensos e cheios de emoção.	exp	fervent appeals	Intense and emotional requests.	exp	los llamamientos vehementes			exp		uʒ vɨɨˈmẽtɨz ɐˈpɛluʃ	uʒ veeˈmẽtes aˈpɛlus		ˈfɜ˞vənt əˈpʰilz	ˈfɜːvᵊnt əˈpʰiːlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
apelos		apelos	os apelos	Pedidos insistentes ou súplicas.	smp	appeals	Urgent requests or pleas.	np	las súplicas			sfp		uz ɐˈpɛluʃ	uz aˈpɛlus		əˈpʰilz	əˈpʰiːlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
grunhidos surdos		grunhidos surdos	os grunhidos surdos	Sons abafados semelhantes a murmúrios ou resmungos.	exp	muffled grunts	Muffled sounds like murmurs or muttering.	exp	los gruñidos sordos			exp		uʒ ɡɾuˈɲiduʃ ˈsuɾduʃ	uʒ ɡɾuˈɲidus ˈsuʁdus		ˈməfəld ˈɡɹənts	ˈmʌfᵊld ˈɡrʌnts																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
baptizado		baptizado	o baptizado	Cerimônia religiosa que marca a entrada de uma pessoa na comunidade cristã.	sm	baptism	Ceremony marking the initiation into Christianity.	n	el bautizo			sm		u bɐptiˈzadu	u baptʃiˈzadu		ˈbæpˌtɪzəm	ˈbæptɪzᵊm																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
apelidar		apelidar	apelidar	Dar um apelido ou nomear de forma informal ou jocosa.	v	to nickname	To give an informal or humorous name.	v	apodar			v		ɐpɨliˈdaɾ	apeliˈdaʁ		tə ˈnɪkˌneɪm	tə ˈnɪkneɪm																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
comparsas (apelidando os seus coparsas de animais)		comparsas	os comparsas	Pessoas que participam de ações em grupo, especialmente atos ilícitos ou duvidosos.	smp	accomplices	People who participate together in actions, often illegal or dubious.	np	los cómplices			smp		uʃ kõˈpaɾsɐʃ	uʃ kõˈpaʁsas		əˈkʰɑmpləsəz	əˈkʰʌmplɪsɪz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
contributo		contributo	o contributo	Ação de contribuir; contribuição, ajuda.	sm	contribution	The act of giving or adding something for a common purpose.	n	la contribución			sf		u kõtɾiˈbutu	u kõtɾiˈbutu		ˌkɑntɹəˈbjuʃən	ˌkɒntrɪˈbjuːʃᵊn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
hábito (do párroco)		hábito	o hábito	Vestuário característico de membros religiosos; traje do clero.	sm	habit	Special clothing worn by members of religious orders.	n	el hábito			sm		u ˈabitu	u ˈabitu		ˈhæbət	ˈhæbɪt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
hesitar		hesitar	hesitar	Demonstrar dúvida ou vacilação antes de agir ou falar.	v	hesitate	To pause before doing something, often due to uncertainty.	v	dudar			v		iziˈtaɾ	iziˈtaʁ		ˈhɛzəˌteɪt	ˈhezɪteɪt																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U3-Maria-Da-Fonte Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
fanfarrão, fanfarrona		fanfarrão, fanfarrona	o fanfarrão, a fanfarrona	Pessoa que se gaba ou se exibe exageradamente.	sm, sf	boaster, braggart	A person who boasts or shows off excessively.	n	el fanfarrón, la fanfarrona			sm, sf		u fɐ̃fɐˈʁɐ̃w̃ | ɐ fɐ̃fɐˈʁonɐ	u fɐ̃faˈʁɐ̃w̃ | a fɐ̃faˈʁonɐ		ˈboʊstə˞ | ˈbɹæɡə˞t	ˈbəʊstə | ˈbræɡət																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
esvaizar		esvaizar	esvaizar	Derramar, perder ou dissipar-se lentamente; esvaziar-se.	v	drain	To slowly lose or empty contents.	v	desvaciar			v		ʒvɐjˈzaɾ	iʒvajˈzaʁ		ˈdɹeɪn	ˈdreɪn																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
falhecimiento		falhecimiento	o falecimento	Ato de falecer; morte.	sm	death	The act of dying; end of life.	n	el fallecimiento			sm		u fɐlɨsiˈmẽtu	u falesiˈmẽtu		ˈdɛθ	ˈdeθ																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
munir-se (muniram-se de foices)		munir-se	munir-se	Preparar-se com os meios necessários; armar-se.	v	equip oneself	To prepare by gathering necessary resources.	pv	munirse			v		muˈniɾsɨ	muˈniʁsi		ɪˈkwɪp ˌwənˈsɛlf	ɪˈkwɪp ˌwʌnˈself																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
foices		foices	as foices	Ferramentas agrícolas com lâmina curva usadas para cortar cereais e mato.	sfp	sickles	Agricultural tools with curved blades used for harvesting.	np	las hoces			sfp		ɐʃ ˈfojsɨʃ	aʃ ˈfojses		ˈsɪkəlz	ˈsɪkᵊlz																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
chuços		chuços	os chuços	Lanças ou varas pontiagudas usadas como arma de defesa ou ataque.	smp	pikes	Long weapons with pointed tips used in combat.	np	los chuzos			smp		uʃ ˈʃusuʃ	uʃ ˈʃusus		ˈpʰaɪks	ˈpʰaɪks																																			Livros::2A2-Misterio-da-Maria-Da-Fonte::Maria-Da-Fonte::U4-Maria-Da-Fonte
